,CustomerID,YearMonth,Year,InvoiceAmt
18788,S2316,20159,2015,562.6800000000001
18785,S2314,20159,2015,13.5
18772,S23,20159,2015,224.5
18766,S2290,20159,2015,164.9
17254,S1021,20159,2015,133.5
16598,1793,20159,2015,1079.2
16571,1751,20159,2015,2303.0
17893,S1532,20159,2015,29.33
16420,1515,20159,2015,1682.8
17808,S15,20159,2015,4388.72
17196,IR11,20159,2015,164.75
17796,S1498,20159,2015,538.36
16513,1704,20159,2015,337.8
16525,1712,20159,2015,3508.58
16531,1718,20159,2015,113.92
16563,1746,20159,2015,1496.88
16539,1726,20159,2015,155.8
18881,S259,20159,2015,1963.18
18889,S267,20159,2015,261.46000000000004
18922,S3,20159,2015,229.6
16195,1039,20159,2015,934.8
17824,S1503,20159,2015,185.12
20537,586,20161,2016,7946.08
22446,S312,20161,2016,591.94
22444,S311,20161,2016,58.9
20494,550,20161,2016,5480.0
20482,536,20161,2016,277.70000000000005
20473,535,20161,2016,1024.0900000000001
20568,618,20161,2016,1233.0
20527,569,20161,2016,210.37
20509,562,20161,2016,6380.0
23039,S777,20161,2016,2234.85
22492,S348,20161,2016,954.72
20598,644,20161,2016,38.11
20917,S1160,20161,2016,1559.9
20728,771,20161,2016,25.16
20545,59,20161,2016,1915.26
22522,S38,20161,2016,176.42000000000002
20440,509,20161,2016,284.44
23352,s618,20161,2016,8.0
21535,S1546,20161,2016,43.5
21504,S1534,20161,2016,127.1
21522,S1541,20161,2016,808.0699999999999
22821,S583,20161,2016,0.0
23223,s2004,20161,2016,1261.42
21793,S1737,20161,2016,294.2
21808,S1755,20161,2016,378.06
21807,S1754,20161,2016,42.32
23253,s2276,20161,2016,26.66
21335,S1480,20161,2016,32.38
22781,S549,20161,2016,812.75
22775,S543,20161,2016,532.0
21802,S1742,20161,2016,43.629999999999995
22133,S2086,20161,2016,163.5
21831,S1759,20161,2016,262.12
20587,631,20161,2016,3333.7000000000003
22802,S567,20161,2016,1644.3400000000001
22783,S553,20161,2016,103.22
21364,S1489,20161,2016,142.79
21361,S1488,20161,2016,59.84
22126,S2081,20161,2016,222.1
22136,S2090,20161,2016,343.27
21766,S1730,20161,2016,7157.93
21781,S1736,20161,2016,4933.05
21069,S1269,20161,2016,252.93
21852,S1792,20161,2016,1690.28
21820,S1756,20161,2016,638.75
22108,S2069,20161,2016,668.92
22104,S2050,20161,2016,44.18
21320,S1468,20161,2016,446.4
22268,S226,20161,2016,92.72
21055,S1265,20161,2016,1543.91
22367,S25,20161,2016,101.04
20623,67,20161,2016,369.87
20617,664,20161,2016,314.59999999999997
21745,S1721,20161,2016,569.4
22264,S2252,20161,2016,28.42
22388,S259,20161,2016,0.0
22145,S2116,20161,2016,125.67
22142,S2108,20161,2016,227.01
22152,S2118,20161,2016,124.57
21354,S1487,20161,2016,62.55
22866,S602,20161,2016,65.24000000000001
21088,S1297,20161,2016,441.17
23194,s1527,20161,2016,110.77
20813,99,20161,2016,8405.72
21846,S1784,20161,2016,481.41999999999996
23214,s1977,20161,2016,86.36
22815,S577,20161,2016,444.34
22837,S585,20161,2016,236.88
22862,S60,20161,2016,296.0
22879,S609,20161,2016,9275.119999999999
23201,s1873,20161,2016,1719.5900000000001
22115,S2078,20161,2016,799.95
21875,S1816,20161,2016,257.16
21331,S1478,20161,2016,259.71
22854,S594,20161,2016,4805.09
22739,S512,20161,2016,68.97
19860,1065,20161,2016,875.45
19857,106,20161,2016,539.7
19840,1028,20161,2016,13712.78
19833,100,20161,2016,161.34
21380,S1498,20161,2016,49.93
21731,S1712,20161,2016,20.0
21755,S1723,20161,2016,165.26
21373,S1494,20161,2016,678.85
21402,S1500,20161,2016,1493.93
23190,s148,20161,2016,261.96
21887,S185,20161,2016,11493.849999999999
21299,S1462,20161,2016,184.94
21293,S1459,20161,2016,10.19
22373,S252,20161,2016,434.4
22352,S247,20161,2016,12.22
23266,s236,20161,2016,392.76
21707,S1694,20161,2016,168.06
23262,s2301,20161,2016,80.06
22162,S2121,20161,2016,158.7
20872,S1022,20161,2016,124.27000000000001
22419,S3,20161,2016,1433.8
20902,S1128,20161,2016,800.04
21042,S124,20161,2016,230.85
21029,S1222,20161,2016,481.8
21022,S1219,20161,2016,362.5
21391,S15,20161,2016,525.9100000000001
23284,s286,20161,2016,232.08
21718,S1696,20161,2016,536.0
19905,112,20161,2016,221.4
19871,1079,20161,2016,253.63
22716,S498,20161,2016,100.98
19852,1039,20161,2016,134.4
19880,1082,20161,2016,606.25
22887,S627,20161,2016,209.5
20785,84,20161,2016,247.69
21902,S1859,20161,2016,2113.41
23185,s140,20161,2016,542.65
21278,S1455,20161,2016,371.28
22892,S629,20161,2016,158.55
22345,S243,20161,2016,1946.58
21107,S1334,20161,2016,210.18
21286,S1457,20161,2016,213.57999999999998
22101,S2046,20161,2016,199.32
23166,s1009,20161,2016,17.3
22901,S639,20161,2016,17.9
22897,S635,20161,2016,272.0
22431,S302,20161,2016,99.15
22726,S510,20161,2016,205.76
22698,S488,20161,2016,19886.95
19894,1119,20161,2016,572.14
19886,11,20161,2016,1634.14
19907,1130,20161,2016,4755.96
23275,s260,20161,2016,325.62
22175,S2144,20161,2016,3442.67
21700,S1682,20161,2016,43.8
22251,S2246,20161,2016,310.02
22249,S2225,20161,2016,270.66
19954,1245,20161,2016,53.7
20896,S1106,20161,2016,320.0
22408,S299,20161,2016,404.23
20719,767,20161,2016,62.25
23172,s1190,20161,2016,23.0
22499,S36,20161,2016,445.68
21269,S1452,20161,2016,0.0
21264,S1448,20161,2016,155.7
21010,S1212,20161,2016,4420.85
23299,s3,20161,2016,2452.5699999999997
21658,S1632,20161,2016,1417.48
22255,S2250,20161,2016,315.62
23287,s293,20161,2016,264.4
20760,81,20161,2016,740.9
20000,1504,20161,2016,2159.38
19967,13,20161,2016,727.89
19978,1320,20161,2016,153.04
19976,131,20161,2016,148.2
19946,12000,20161,2016,34721.78
19942,1187,20161,2016,2750.4
21119,S1347,20161,2016,0.0
21930,S1883,20161,2016,86.88
22072,S2014,20161,2016,883.83
20631,670,20161,2016,250.0
20838,IR81,20161,2016,110.45
20837,IR4,20161,2016,225.99
21125,S1348,20161,2016,775.6
22915,S648,20161,2016,1032.88
19929,1160,20161,2016,45732.18
22686,S483,20161,2016,667.5
20984,S1193,20161,2016,23.4
21427,S1505,20161,2016,87.95
21416,S1504,20161,2016,1289.1399999999999
23317,s414,20161,2016,127.38
23312,s410,20161,2016,1105.38
23307,s387,20161,2016,203.7
23308,s396,20161,2016,67.7
20073,1607,20161,2016,2971.9
20708,75,20161,2016,1448.7
20032,1540,20161,2016,0.0
20011,1506,20161,2016,61.8
21957,S1905,20161,2016,366.5
23152,S995,20161,2016,154.49
23151,S980,20161,2016,413.18
23143,S964,20161,2016,13.5
21248,S1442,20161,2016,1506.8
22932,S654,20161,2016,9464.14
21966,S1916,20161,2016,225.94
21962,S1915,20161,2016,479.67
22084,S2024,20161,2016,991.89
23155,s0001,20161,2016,0.0
22355,S249,20161,2016,118.28
22468,S324,20161,2016,68.08
21130,S1354,20161,2016,104.96000000000001
22665,S48,20161,2016,1015.48
20098,1641,20161,2016,165.1
20061,1602,20161,2016,3811.66
22659,S479,20161,2016,47.83
20039,1551,20161,2016,1150.65
22676,S481,20161,2016,125.34
20639,674,20161,2016,462.25
20635,673,20161,2016,116.08
20634,672,20161,2016,769.6
22194,S216,20161,2016,103.1
21636,S1625,20161,2016,959.2
21634,S1619,20161,2016,46.2
22403,S289,20161,2016,776.61
21138,S1361,20161,2016,9249.9
21986,S193,20161,2016,109.0
21985,S1927,20161,2016,375.0
21979,S1926,20161,2016,0.0
21234,S1437,20161,2016,20.38
20123,1718,20161,2016,0.0
20115,1712,20161,2016,12315.53
20086,1616,20161,2016,2949.0
20970,S1190,20161,2016,2050.19
20152,1746,20161,2016,777.0
21440,S1513,20161,2016,2400.0
21605,S1597,20161,2016,1683.25
21601,S1588,20161,2016,199.86
20195,1803,20161,2016,6988.66
20160,1751,20161,2016,6909.0
20866,S1021,20161,2016,404.3
23137,S940,20161,2016,97.46
22016,S1979,20161,2016,4542.58
20575,628,20161,2016,142459.52
22966,S67,20161,2016,333.0
22621,S468,20161,2016,146.6
20140,1729,20161,2016,14947.880000000001
21453,S1518,20161,2016,42.7
21452,S1517,20161,2016,1069.51
21451,S1516,20161,2016,388.48
23319,s434,20161,2016,43.96
20959,S1186,20161,2016,3174.64
20207,1827,20161,2016,177.42
22610,S467,20161,2016,91.1
20184,1793,20161,2016,4822.51
22630,S472,20161,2016,109.5
20220,1850,20161,2016,801.14
23112,S902,20161,2016,10813.32
22004,S1971,20161,2016,2222.4700000000003
22469,S326,20161,2016,6084.52
20177,1769,20161,2016,269.7
20230,1863,20161,2016,0.0
20227,1856,20161,2016,838.81
20247,1898,20161,2016,1524.82
20246,1885,20161,2016,67.0
20239,1882,20161,2016,777.1
21586,S158,20161,2016,557.88
21576,S1579,20161,2016,21.27
21575,S1577,20161,2016,143.68
20853,S1011,20161,2016,294.81
20841,S0001,20161,2016,0.0
20930,S1169,20161,2016,64.95
22053,S2004,20161,2016,24051.12
20863,S102,20161,2016,130.0
20879,S103,20161,2016,13.5
21209,S1434,20161,2016,66.96
22326,S236,20161,2016,2060.85
23007,S723,20161,2016,162.48
23018,S75,20161,2016,253.63
23029,S763,20161,2016,1368.89
22591,S460,20161,2016,611.03
22187,S2158,20161,2016,1082.32
22208,S2176,20161,2016,266.8
23350,s615,20161,2016,302.8
23340,s545,20161,2016,7617.4
23338,s538,20161,2016,269.0
22571,S453,20161,2016,266.68
20279,2,20161,2016,11417.35
20291,2031,20161,2016,381.9
20286,2011,20161,2016,284.72
21472,S1526,20161,2016,37.89
23374,s654,20161,2016,491.61
20368,388,20161,2016,1092.56
22574,S456,20161,2016,14179.35
20355,349,20161,2016,84.12
20320,30,20161,2016,9316.29
23104,S888,20161,2016,1223.28
23101,S877,20161,2016,74.47999999999999
23098,S870,20161,2016,127.1
22030,S1982,20161,2016,789.51
22026,S1981,20161,2016,140.5
20802,920,20161,2016,7271.2
22312,S2352,20161,2016,10744.7
21164,S1376,20161,2016,263.35
23090,S860,20161,2016,93.44
21198,S1432,20161,2016,474.5
21221,S1435,20161,2016,617.12
23079,S852,20161,2016,310.44
20332,323,20161,2016,454.56
20301,255,20161,2016,1799.8500000000001
20748,805,20161,2016,4582.04
20770,819,20161,2016,572.43
20338,327,20161,2016,3558.37
21553,S1553,20161,2016,101.09
21542,S1550,20161,2016,13.5
21570,S1575,20161,2016,106.0
21567,S1560,20161,2016,825.4000000000001
22561,S432,20161,2016,2478.96
20420,494,20161,2016,152.55
21173,S1378,20161,2016,257.0
23061,S824,20161,2016,67.1
23054,S816,20161,2016,254.13
23071,S84,20161,2016,94.92
21177,S1388,20161,2016,43.54
21150,S1364,20161,2016,998.26
20388,431,20161,2016,610.0
20909,S1145,20161,2016,23.5
21480,S1527,20161,2016,6740.0
22218,S2191,20161,2016,405.59000000000003
21511,S1539,20161,2016,277.65
22230,S2193,20161,2016,168.13
20434,507,20161,2016,275.4
20432,503,20161,2016,67.4
20410,477,20161,2016,4262.64
20738,801,20161,2016,23648.93
20731,791,20161,2016,1154.9
20518,563,20161,2016,437.23
20546,59,20162,2016,476.4
20918,S1160,20162,2016,2122.46
20453,526,20162,2016,3114.7799999999997
22562,S432,20162,2016,0.0
22565,S443,20162,2016,4976.25
20411,477,20162,2016,0.0
23040,S777,20162,2016,221.0
22338,S239,20162,2016,83.63
22512,S361,20162,2016,34.17
20526,567,20162,2016,3788.0
20528,569,20162,2016,580.8199999999999
20565,610,20162,2016,52.3
20569,618,20162,2016,1640.1
20510,562,20162,2016,1210.0
20495,550,20162,2016,2584.55
22447,S312,20162,2016,287.82
22219,S2191,20162,2016,81.98
21481,S1527,20162,2016,1751.98
20913,S1154,20162,2016,75.86
20914,S1155,20162,2016,92.72
20363,38,20162,2016,842.8
21159,S1367,20162,2016,28.89
22313,S2352,20162,2016,1494.4
21151,S1364,20162,2016,35.0
23072,S84,20162,2016,134.08
23055,S816,20162,2016,111.38
23062,S824,20162,2016,292.64
23359,s644,20162,2016,1520.0
23353,s618,20162,2016,16.0
20519,563,20162,2016,450.73
20739,801,20162,2016,2463.56
20441,509,20162,2016,289.4
21210,S1434,20162,2016,402.97
22005,S1971,20162,2016,734.3
23113,S902,20162,2016,2218.47
21240,S1438,20162,2016,551.78
22327,S236,20162,2016,490.58
23030,S763,20162,2016,912.13
23001,S717,20162,2016,2206.96
20347,328,20162,2016,300.0
20389,431,20162,2016,1911.8000000000002
22555,S41,20162,2016,1100.15
20771,819,20162,2016,108.05
20749,805,20162,2016,12257.0
20904,S1141,20162,2016,106.3
20302,255,20162,2016,692.61
20321,30,20162,2016,4300.67
22054,S2004,20162,2016,24072.86
20576,628,20162,2016,49100.0
20803,920,20162,2016,1778.4
23138,S940,20162,2016,257.16
22067,S2011,20162,2016,936.63
21992,S1940,20162,2016,247.74
21165,S1376,20162,2016,2666.05
23011,S749,20162,2016,99.62
22967,S67,20162,2016,6197.01
20356,349,20162,2016,220.19
22575,S456,20162,2016,6034.1
23375,s654,20162,2016,321.05
21465,S1523,20162,2016,188.94
21468,S1525,20162,2016,354.33
20292,2031,20162,2016,503.2
22592,S460,20162,2016,1580.71
22470,S326,20162,2016,1443.55
22241,S2206,20162,2016,2517.6
22356,S249,20162,2016,1764.1499999999999
23156,s0001,20162,2016,0.0
22085,S2024,20162,2016,313.61
21260,S1444,20162,2016,359.75
21222,S1435,20162,2016,404.1
22000,S1968,20162,2016,1050.0
21974,S1918,20162,2016,38.42
21139,S1361,20162,2016,14788.47
20280,2,20162,2016,22225.62
23341,s545,20162,2016,0.0
21587,S158,20162,2016,118.87
22209,S2176,20162,2016,318.92
21563,S156,20162,2016,1801.62
22589,S459,20162,2016,398.84000000000003
20231,1863,20162,2016,517.6
20178,1769,20162,2016,355.14
20221,1850,20162,2016,332.89
22627,S471,20162,2016,13.5
22611,S467,20162,2016,528.5699999999999
23144,S964,20162,2016,245.3
21948,S1897,20162,2016,1358.5
23153,S995,20162,2016,51.8
21126,S1348,20162,2016,286.79
21129,S1350,20162,2016,13.5
22493,S348,20162,2016,1939.8799999999999
20258,1903,20162,2016,2559.13
20923,S1166,20162,2016,256.23
20931,S1169,20162,2016,194.28
22188,S2158,20162,2016,590.22
20842,S0001,20162,2016,0.0
21494,S1532,20162,2016,1045.0
20161,1751,20162,2016,4606.0
20141,1729,20162,2016,8019.38
22622,S468,20162,2016,95.68
22911,S643,20162,2016,849.3000000000001
22916,S648,20162,2016,980.28
21100,S1322,20162,2016,224.0
21249,S1442,20162,2016,472.14
20632,670,20162,2016,250.0
22079,S2023,20162,2016,165.1
22933,S654,20162,2016,8240.82
22305,S2334,20162,2016,86.66
20941,S118,20162,2016,3913.6
20949,S1182,20162,2016,187.64
20208,1827,20162,2016,1430.8500000000001
20248,1898,20162,2016,209.43
22601,S462,20162,2016,89.1
22893,S629,20162,2016,14.26
22432,S302,20162,2016,88.6
21287,S1457,20162,2016,28.89
21912,S1868,20162,2016,377.22
22500,S36,20162,2016,322.14
20599,644,20162,2016,371.04
20604,647,20162,2016,502.71
20605,648,20162,2016,0.0
20720,767,20162,2016,804.5799999999999
22409,S299,20162,2016,373.66999999999996
22904,S642,20162,2016,32.879999999999995
20960,S1186,20162,2016,722.77
23320,s434,20162,2016,118.91
21614,S161,20162,2016,41.93
21615,S1613,20162,2016,727.81
21473,S1526,20162,2016,92.47999999999999
20971,S1190,20162,2016,1769.22
20786,84,20162,2016,37.55
22894,S630,20162,2016,77.7
21903,S1859,20162,2016,369.7
23168,s1075,20162,2016,110.2
21942,S189,20162,2016,290.62
21108,S1334,20162,2016,907.61
22624,S470,20162,2016,108.28
20153,1746,20162,2016,827.0999999999999
20196,1803,20162,2016,10912.18
21454,S1518,20162,2016,0.0
22231,S2193,20162,2016,633.6
21602,S1588,20162,2016,24.240000000000002
21606,S1597,20162,2016,365.76
23326,s488,20162,2016,0.0
21433,S1511,20162,2016,448.63
22195,S216,20162,2016,176.2
20074,1607,20162,2016,5413.8
22346,S243,20162,2016,262.36
22374,S252,20162,2016,100.38
21870,S1813,20162,2016,89.55
21879,S1818,20162,2016,368.11
21888,S185,20162,2016,1097.08
22308,S2341,20162,2016,448.64
21923,S1882,20162,2016,54.04
23186,s140,20162,2016,947.84
21441,S1513,20162,2016,360.0
22404,S289,20162,2016,185.88
22660,S479,20162,2016,206.1
20087,1616,20162,2016,284.8
20107,1704,20162,2016,254.02
22631,S472,20162,2016,216.64
21876,S1816,20162,2016,43.29
21864,S1798,20162,2016,595.04
23202,s1873,20162,2016,1514.08
22880,S609,20162,2016,3329.39
22855,S594,20162,2016,1300.0
20040,1551,20162,2016,2043.23
22650,S477,20162,2016,99.22
20058,1598,20162,2016,6260.0
20062,1602,20162,2016,14840.0
20017,1512,20162,2016,412.4
19987,1408,20162,2016,20200.0
22666,S48,20162,2016,513.4
20012,1506,20162,2016,1012.05
20099,1669,20162,2016,913.2
20100,170,20162,2016,11079.28
20124,1718,20162,2016,1824.0
20814,99,20162,2016,676.4599999999999
21081,S1292,20162,2016,71.9
21089,S1297,20162,2016,150.10000000000002
22863,S60,20162,2016,418.5
22867,S602,20162,2016,257.8
20709,75,20162,2016,2824.08
20642,675,20162,2016,1091.6
23313,s410,20162,2016,0.0
22171,S2143,20162,2016,50.92
21637,S1625,20162,2016,284.7
20829,IR39,20162,2016,1093.38
21649,S1629,20162,2016,463.99
22853,S591,20162,2016,341.64
21300,S1462,20162,2016,1982.94
21315,S1465,20162,2016,452.79
22281,S2314,20162,2016,13.5
22107,S2058,20162,2016,86.97
21821,S1756,20162,2016,327.7
21853,S1792,20162,2016,602.61
21070,S1269,20162,2016,3543.27
20761,81,20162,2016,1190.62
20993,S1198,20162,2016,140.0
20985,S1193,20162,2016,70.3
22687,S484,20162,2016,187.27
19930,1160,20162,2016,14579.259999999998
19981,136,20162,2016,1918.74
19968,13,20162,2016,59.3
20001,1504,20162,2016,2013.3500000000001
22453,S318,20162,2016,1562.78
22838,S585,20162,2016,1852.63
21832,S1759,20162,2016,137.31
21840,S1774,20162,2016,65.22
22822,S583,20162,2016,5044.73
22514,S364,20162,2016,4839.75
22127,S2081,20162,2016,94.35
23288,s293,20162,2016,2817.31
21447,S1514,20162,2016,39.3
21659,S1632,20162,2016,620.1
21660,S1637,20162,2016,91.1
21662,S1638,20162,2016,23.689999999999998
23300,s3,20162,2016,255.86
21428,S1505,20162,2016,76.72
21429,S151,20162,2016,208.68
21011,S1212,20162,2016,1165.31
21004,S1206,20162,2016,51.72
23235,s2022,20162,2016,449.20000000000005
22271,S2280,20162,2016,64.22
22290,S2321,20162,2016,67.57
23276,s260,20162,2016,122.55
23285,s286,20162,2016,43.43
19906,112,20162,2016,814.4
22750,S513,20162,2016,184.94
21782,S1736,20162,2016,9148.53
21756,S1723,20162,2016,495.0
21767,S1730,20162,2016,3417.62
20558,607,20162,2016,488.61
22803,S567,20162,2016,296.35
22784,S553,20162,2016,811.01
22776,S543,20162,2016,101.04
23254,s2276,20162,2016,41.3
21809,S1755,20162,2016,125.94
21794,S1737,20162,2016,294.2
23224,s2004,20162,2016,456.7
22816,S577,20162,2016,56.47
20873,S1022,20162,2016,56.64
22723,S508,20162,2016,129.51
22758,S524,20162,2016,143.81
22727,S510,20162,2016,0.0
22389,S259,20162,2016,264.88
20621,667,20162,2016,25.42
20622,669,20162,2016,0.0
20624,67,20162,2016,261.25
20649,676,20162,2016,99.66
22763,S526,20162,2016,5314.72
19956,1270,20162,2016,15.36
22710,S496,20162,2016,382.87
22247,S2223,20162,2016,43.480000000000004
22250,S223,20162,2016,475.0
21701,S1682,20162,2016,79.06
22176,S2144,20162,2016,4459.92
21344,S1484,20162,2016,70.75999999999999
22753,S516,20162,2016,153.45
19872,1079,20162,2016,47.1
21719,S1696,20162,2016,268.45
21374,S1494,20162,2016,340.5
22256,S2250,20162,2016,79.38
21392,S15,20162,2016,575.21
21023,S1219,20162,2016,369.09000000000003
21030,S1222,20162,2016,1355.48
21040,S1224,20162,2016,169.98
21043,S124,20162,2016,52.5
22420,S3,20162,2016,1109.82
19908,1130,20162,2016,2689.87
19887,11,20162,2016,468.87
22699,S488,20162,2016,12769.39
19895,1119,20162,2016,286.0
21682,S1670,20162,2016,252.0
23256,s2281,20162,2016,62.42
21708,S1694,20162,2016,124.65
21403,S1500,20162,2016,1462.11
21365,S1489,20162,2016,121.28
21381,S1498,20162,2016,485.09
19834,100,20162,2016,62.55
19841,1028,20162,2016,91750.62
19858,106,20162,2016,539.7
19861,1065,20162,2016,1468.84
22740,S512,20162,2016,168.33999999999997
21352,S1486,20162,2016,149.74
21355,S1487,20162,2016,62.55
22153,S2118,20162,2016,103.5
22157,S2120,20162,2016,207.84
20854,S1011,20162,2016,267.49
22027,S1981,20162,2016,286.8
22031,S1982,20162,2016,63.36
23124,S908,20162,2016,69.5
21199,S1432,20162,2016,272.5
23080,S852,20162,2016,4079.96
20366,384,20162,2016,3600.0
20402,471,20162,2016,570.0
20384,417,20162,2016,57.9
20387,430,20162,2016,432.95000000000005
21523,S1541,20162,2016,451.02
21527,S1542,20162,2016,523.93
20369,388,20162,2016,1196.49
20435,507,20162,2016,1425.0
20465,534,20162,2016,137.45999999999998
21512,S1539,20162,2016,27.86
23361,s650,20162,2016,2334.92
21517,S154,20162,2016,24.4
23360,s649,20162,2016,32.25
22041,S1993,20162,2016,1069.65
22543,S401,20163,2016,93.81
20547,59,20163,2016,405.44
20919,S1160,20163,2016,1066.0
20886,S108,20163,2016,142.83
20454,526,20163,2016,236.21
22539,S399,20163,2016,5.8
20412,477,20163,2016,0.0
20520,563,20163,2016,142.93
20474,535,20163,2016,4680.02
20483,536,20163,2016,663.13
20511,562,20163,2016,2650.0
22534,S389,20163,2016,79.3
20496,550,20163,2016,2521.82
22421,S3,20163,2016,1370.7
21723,S1706,20163,2016,252.0
22158,S2120,20163,2016,792.77
21705,S1693,20163,2016,431.82
21709,S1694,20163,2016,123.08000000000001
21404,S1500,20163,2016,427.57
21366,S1489,20163,2016,207.34
21732,S1712,20163,2016,211.74
21382,S1498,20163,2016,250.0
22276,S2286,20163,2016,464.87
22278,S2289,20163,2016,104.0
19859,106,20163,2016,539.7
22741,S512,20163,2016,750.63
21356,S1487,20163,2016,586.72
21393,S15,20163,2016,1063.83
21720,S1699,20163,2016,129.88
23277,s260,20163,2016,262.11
22257,S2250,20163,2016,488.82000000000005
21044,S124,20163,2016,2354.13
21024,S1219,20163,2016,171.94
19909,1130,20163,2016,4462.62
19888,11,20163,2016,338.54999999999995
22711,S496,20163,2016,389.67
22700,S488,20163,2016,16974.36
19896,1119,20163,2016,286.2
19931,1160,20163,2016,0.0
19842,1028,20163,2016,33184.88
22717,S498,20163,2016,195.8
22721,S506,20163,2016,84.48
19862,1065,20163,2016,1630.5
21031,S1222,20163,2016,929.28
22754,S516,20163,2016,123.0
22728,S510,20163,2016,446.04
22390,S259,20163,2016,1989.99
22265,S2252,20163,2016,155.5
21746,S1721,20163,2016,166.13
20625,67,20163,2016,1208.99
21056,S1265,20163,2016,824.57
19919,115,20163,2016,4234.15
19922,116,20163,2016,170.53
19951,121,20163,2016,1414.9
19957,1270,20163,2016,140.35
21430,S151,20163,2016,82.39
22252,S225,20163,2016,87.14
22177,S2144,20163,2016,1013.1899999999999
22771,S527,20163,2016,257.1
22772,S533,20163,2016,366.41
21783,S1736,20163,2016,13692.13
22137,S2090,20163,2016,0.0
23246,s2134,20163,2016,488.92
22124,S2080,20163,2016,26.939999999999998
21362,S1488,20163,2016,13.5
22516,S365,20163,2016,13.5
22804,S567,20163,2016,115.58000000000001
22782,S549,20163,2016,54.0
22785,S553,20163,2016,147.4
21768,S1730,20163,2016,6684.2300000000005
21795,S1737,20163,2016,75.66
23225,s2004,20163,2016,11648.470000000001
21090,S1297,20163,2016,62.75
20588,631,20163,2016,108.68
22454,S318,20163,2016,367.72
23289,s293,20163,2016,1985.0700000000002
23301,s3,20163,2016,60.0
21012,S1212,20163,2016,5508.21
21001,S1203,20163,2016,92.72
21005,S1206,20163,2016,526.4
22128,S2081,20163,2016,19.56
23236,s2022,20163,2016,356.48
22291,S2321,20163,2016,285.34
22294,S2330,20163,2016,23.95
21324,S1472,20163,2016,35.6
21810,S1755,20163,2016,1049.91
21822,S1756,20163,2016,316.25
21849,S1790,20163,2016,45.16
21854,S1792,20163,2016,1350.89
21650,S1629,20163,2016,12.92
20762,81,20163,2016,1433.06
20994,S1198,20163,2016,322.7
20986,S1193,20163,2016,98.69999999999999
22693,S485,20163,2016,1326.0
19982,136,20163,2016,0.0
19997,1424,20163,2016,370.0
21071,S1269,20163,2016,3006.95
22823,S583,20163,2016,35290.54
23215,s1977,20163,2016,92.65
21844,S1783,20163,2016,188.94
20839,IR81,20163,2016,97.85
22433,S302,20163,2016,71.55
21082,S1294,20163,2016,254.7
22868,S602,20163,2016,185.94
20710,75,20163,2016,1668.05
20643,675,20163,2016,9.01
23318,s414,20163,2016,205.8
21417,S1504,20163,2016,22.16
22172,S2143,20163,2016,574.49
20855,S1011,20163,2016,15.16
20830,IR39,20163,2016,101.6
21638,S1625,20163,2016,2623.86
21647,S1627,20163,2016,498.72
22839,S585,20163,2016,1063.3600000000001
21872,S1815,20163,2016,125.12
22109,S2069,20163,2016,92.72
22116,S2078,20163,2016,226.3
21898,S1858,20163,2016,467.83
22873,S607,20163,2016,52.17
22856,S594,20163,2016,177.04
20075,1607,20163,2016,21704.18
22677,S481,20163,2016,244.44
20041,1551,20163,2016,1351.1799999999998
22651,S477,20163,2016,409.54
20063,1602,20163,2016,3870.73
19988,1408,20163,2016,0.0
22667,S48,20163,2016,292.14
20033,1540,20163,2016,18341.5
22648,S476,20163,2016,452.34999999999997
20116,1712,20163,2016,745.21
20787,84,20163,2016,248.05
22398,S267,20163,2016,491.36
20654,677,20163,2016,42.62
20657,678,20163,2016,22180.39
20662,679,20163,2016,3967.7
22471,S326,20163,2016,2440.06
21607,S1597,20163,2016,668.02
21611,S1598,20163,2016,1668.26
20636,673,20163,2016,511.41999999999996
23203,s1873,20163,2016,0.0
21880,S1818,20163,2016,937.78
21889,S185,20163,2016,1407.72
21301,S1462,20163,2016,86.22
22309,S2341,20163,2016,130.74
21272,S1453,20163,2016,13.5
22282,S2316,20163,2016,1172.0
22283,S232,20163,2016,766.56
21434,S1511,20163,2016,1276.57
20673,683,20163,2016,450.52
22661,S479,20163,2016,92.72
20088,1616,20163,2016,4234.59
22642,S475,20163,2016,149.74
20108,1704,20163,2016,1668.9599999999998
20142,1729,20163,2016,17025.79
20125,1718,20163,2016,780.39
20972,S1190,20163,2016,887.1700000000001
21924,S1882,20163,2016,605.8
20781,829,20163,2016,2468.0
22888,S627,20163,2016,214.12
21904,S1859,20163,2016,2807.98
21944,S1892,20163,2016,94.95
22099,S2041,20163,2016,360.6
23173,s1212,20163,2016,1091.35
20666,681,20163,2016,54.45
20667,682,20163,2016,10699.59
21109,S1334,20163,2016,1637.97
22625,S470,20163,2016,124.5
20154,1746,20163,2016,700.02
20197,1803,20163,2016,12144.33
21455,S1518,20163,2016,181.18
21616,S1613,20163,2016,256.41
23327,s488,20163,2016,2953.72
21632,S1617,20163,2016,133.92000000000002
20633,671,20163,2016,455.48
22501,S36,20163,2016,1018.37
20600,644,20163,2016,91.18
20606,648,20163,2016,523.12
23169,s1075,20163,2016,1839.95
22612,S467,20163,2016,13804.45
22242,S2206,20163,2016,991.8
23321,s434,20163,2016,86.22
23323,s465,20163,2016,38.42
21442,S1513,20163,2016,1640.0
20162,1751,20163,2016,2303.0
20171,1758,20163,2016,352.0
20135,1726,20163,2016,297.45
